1832*{'date': 'February 9', 'text': 'The Florida Legislative Council grants a city charter for Jacksonville, Florida.', 'self': False, 'pos': 'DET'}
1840*{'date': 'September 16', 'text': "Joseph Strutt hands over the deeds and papers concerning the Derby Arboretum, which is to become England's first public park.", 'self': False, 'pos': 'NP'}
1840*{'date': 'September 30', 'text': 'The frigate Belle-Poule arrives in Cherbourg, bringing back the remains of Napoléon from Saint Helena to France.', 'self': False, 'pos': 'DET'}
1840*{'date': 'October 7', 'text': 'Willem II becomes King of the Netherlands.', 'self': False, 'pos': 'NP'}
1840*{'date': 'October 14', 'text': 'Maronite leader Bashir Shihab II surrenders to the British forces and goes into exile in Malta.', 'self': False, 'pos': 'NP'}
1840*{'date': 'December 7', 'text': 'David Livingstone leaves Britain for Africa.', 'self': False, 'pos': 'NP'}
1840*{'date': 'December 15', 'text': 'The corpse of Napoleon is placed in the Hotel des Invalides in Paris.', 'self': False, 'pos': 'DET'}
1840*{'date': 'December 21', 'text': 'Stockport Viaduct is completed in North West England.', 'self': False, 'pos': 'NP'}
1840*{'date': 'By July', 'text': 'August Borsig completes the first steam locomotive built in Germany.', 'self': False, 'pos': 'NP'}
1840*{'text': 'Louis Agassiz publishes his Etudes sur les glaciers ("Study on Glaciers", 2 volumes), the first major scientific work to propose that the Earth has seen an ice age.', 'self': False, 'pos': 'NP'}
1840*{'text': 'Mount Allison University is founded in Sackville, New Brunswick, Canada.', 'self': False, 'pos': 'NP'}
1840*{'text': 'The Washingtonian Temperance Society is founded.', 'self': False, 'pos': 'DET'}
1840*{'text': "The first English translation of Goethe's Theory of Colours by Charles Eastlake is published.", 'self': False, 'pos': 'DET'}
1840*{'text': 'J. M. W. Turner first displays his painting The Slave Ship.', 'self': False, 'pos': 'NP'}
1840*{'text': 'United States Census Bureau reports 6,000 free Negroes holding slaves in the nation.', 'self': False, 'pos': 'NP'}
1840*{'text': 'First Opium War (1839–1842).', 'self': False, 'pos': 'NP'}
1840*{'text': 'First Anglo-Afghan War (1839–1842).', 'self': False, 'pos': 'NP'}
1847*{'date': 'January 4', 'text': 'Samuel Colt sells his first revolver pistol to the U.S government.', 'self': False, 'pos': 'NP'}
1847*{'date': 'January 13', 'text': 'The Treaty of Cahuenga ends the fighting in the Mexican-American War in California.', 'self': False, 'pos': 'DET'}
1847*{'date': 'January 16', 'text': 'John C. Fremont is appointed Governor of the new California Territory.', 'self': False, 'pos': 'NP'}
1847*{'date': 'January 17', 'text': 'Saint Anthony Hall is founded at Columbia University, New York City, New York.', 'self': False, 'pos': 'NP'}
1847*{'date': 'January 30', 'text': 'Yerba Buena, California is renamed San Francisco.', 'self': False, 'pos': 'NP'}
1847*{'date': 'February 5', 'text': "A rescue effort, called the First Relief, leaves Johnson's Ranch to save the ill-fated Donner Party.", 'self': False, 'pos': 'DET'}
1847*{'text': 'The state of Michigan formally abolishes the death penalty.', 'self': False, 'pos': 'DET'}
1847*{'text': 'Faustin Soulouque declares himself Emperor of Haiti.', 'self': False, 'pos': 'NP'}
1847*{'date': 'March 14', 'text': "Verdi's Macbeth premieres at Teatro della Pergola in Florence, Italy.", 'self': False, 'pos': 'NP'}
1847*{'date': 'April 15', 'text': 'The Lawrence School, Sanawar is established.', 'self': False, 'pos': 'DET'}
1847*{'date': 'June 1', 'text': 'The first congress of the Communist League is held in London.', 'self': False, 'pos': 'DET'}
1847*{'date': 'June 1', 'text': 'Zeta Psi Fraternity of North America is founded at New York University.', 'self': False, 'pos': 'NP'}
1847*{'date': 'June 27', 'text': 'The first train journey in Denmark takes place from Copenhagen to Roskilde.', 'self': False, 'pos': 'DET'}
1847*{'date': 'July 1', 'text': 'The United States issues its first postage stamps.', 'self': False, 'pos': 'DET'}
1847*{'date': 'July 26', 'text': 'Liberia gains independence.', 'self': False, 'pos': 'NP'}
1847*{'date': 'July 29', 'text': 'The Cumberland School of Law is founded at Cumberland University in Lebanon, Tennessee.', 'self': False, 'pos': 'DET'}
1847*{'date': 'August 12', 'text': 'U.S. troops of General Winfield Scott begin to advance along the aqueduct around Chalco and Xochimilco lakes in Mexico.', 'self': False, 'pos': 'NP'}
1847*{'date': 'August 20', 'text': 'U.S. troops defeat Mexican troops in Valencia, Mexico.', 'self': False, 'pos': 'NP'}
1847*{'date': 'September 14', 'text': 'U.S. general Winfield Scott enters Mexico City, marking the end of organized Mexican resistance in the US-Mexican War.', 'self': False, 'pos': 'NP'}
1847*{'date': 'September 30', 'text': 'The Vegetarian Society was formed in the United Kingdom.', 'self': False, 'pos': 'DET'}
1847*{'date': 'October', 'text': 'Charlotte Brontë publishes Jane Eyre under the pen name of Currer Bell.', 'self': False, 'pos': 'NP'}
1847*{'date': 'October 31', 'text': 'Theta Delta Chi is founded at Union College.', 'self': False, 'pos': 'NP'}
1847*{'date': 'November 3–29', 'text': "Sonderbund War, a civil war in Switzerland in which General Guillaume-Henri Dufour's federal army defeats the Sonderbund (an alliance of seven Catholic cantons) with a total of only 86 deaths.", 'self': False, 'pos': 'NP'}
1847*{'date': 'December 21', 'text': 'Abd al-Kader surrenders and is imprisoned by the French.', 'self': False, 'pos': 'NP'}
1847*{'text': 'The Ottoman Empire cedes Abadan Island to the Persian Empire.', 'self': False, 'pos': 'DET'}
1847*{'text': 'The Architectural Association School of Architecture is founded.', 'self': False, 'pos': 'DET'}
1847*{'text': 'The North Carolina General Assembly incorporates the railroad town of Goldsborough, and the Wayne county seat is moved to the new town.', 'self': False, 'pos': 'DET'}
1847*{'text': 'Radley College, a famous English public school, is founded.', 'self': False, 'pos': 'NP'}
1846*{'date': 'January 5', 'text': 'The United States House of Representatives votes to stop sharing the Oregon Territory with the United Kingdom.', 'self': False, 'pos': 'DET'}
1846*{'date': 'February 19', 'text': 'The newly formed Texas state government is officially installed in Austin.', 'self': False, 'pos': 'DET'}
1846*{'date': 'February 26', 'text': "The Liberty Bell is cracked while being rung for George Washington's birthday.", 'self': False, 'pos': 'DET'}
1846*{'date': 'March 9', 'text': 'The conclusion of the First Anglo-Sikh War with the signing of the Treaty of Lahore.', 'self': False, 'pos': 'DET'}
1846*{'text': 'Revolutionary insurrection in Portugal (crushed by royalist troops on February 22, 1847).', 'self': False, 'pos': 'NP'}
1846*{'date': 'May 25', 'text': 'The Royal Geographical Society awards Paweł Edmund Strzelecki a Gold Medal "for exploration in the south eastern portion of Australia".', 'self': False, 'pos': 'DET'}
1846*{'text': 'The Oregon Treaty establishes the 49th parallel as the border between the United States and Canada, from the Rocky Mountains to the Strait of Juan de Fuca.', 'self': False, 'pos': 'DET'}
1846*{'text': 'Launceston Church Grammar School opens for the first time in Tasmania.', 'self': False, 'pos': 'NP'}
1846*{'date': 'June 16', 'text': 'Pope Pius IX succeeds Pope Gregory XVI as the 255th pope.', 'self': False, 'pos': 'NP'}
1846*{'date': 'June 28', 'text': 'The Saxophone is patented by Adolphe Sax.', 'self': False, 'pos': 'DET'}
1846*{'date': 'August 22', 'text': 'The Second Federal Republic of Mexico is established.', 'self': False, 'pos': 'DET'}
1846*{'date': 'September', 'text': 'The Second Carlist War, or the War of the Matiners or Madrugadores begins in Spain.', 'self': False, 'pos': 'DET'}
1846*{'date': 'September 10', 'text': 'Elias Howe is awarded the first United States patent for a sewing machine using a lockstitch design.', 'self': False, 'pos': 'NP'}
1846*{'date': 'September 19', 'text': 'The Virgin Mary is said to have appeared to two children in La Salette, France.', 'self': False, 'pos': 'DET'}
1846*{'date': 'October 1', 'text': 'Christ College, Tasmania, opens with the hope that it would develop along the lines of an Oxbridge college and provide the basis for university education in Tasmania.', 'self': False, 'pos': 'NP'}
1846*{'date': 'December 28', 'text': 'Iowa is admitted as the 29th U.S. state.', 'self': False, 'pos': 'NP'}
1846*{'text': 'The portion of the District of Columbia that was ceded by Virginia in 1790 is re-ceded to Virginia.', 'self': False, 'pos': 'DET'}
1846*{'text': 'Electric Telegraph Company founded in Britain.', 'self': False, 'pos': 'NP'}
1846*{'text': 'Richard March Hoe perfects a rotary printing press in the United States, making rapid printing of newspapers possible.', 'self': False, 'pos': 'NP'}
1846*{'text': 'Fort Wayne Female College is founded; it will later be re-named Taylor University.', 'self': False, 'pos': 'NP'}
1846*{'text': 'Cholera epidemic in England.', 'self': False, 'pos': 'NP'}
1846*{'text': 'Great Famine continues in Ireland.', 'self': False, 'pos': 'NP'}
1845*{'date': 'January 23', 'text': 'The United State Congress establishes a uniform date for federal elections, which will henceforth be held on the first Tuesday after the first Monday in November.', 'self': False, 'pos': 'DET'}
1845*{'date': 'February 1', 'text': 'Anson Jones, President of the Republic of Texas, signs the charter officially creating Baylor University.', 'self': False, 'pos': 'NP'}
1845*{'date': 'February 28', 'text': 'The United States Congress approves the annexation of Texas.', 'self': False, 'pos': 'DET'}
1845*{'date': 'March 1', 'text': 'President John Tyler signs a bill authorizing the United States to annex the Republic of Texas.', 'self': False, 'pos': 'NP'}
1845*{'date': 'March 3', 'text': 'Florida is admitted as the 27th U.S. state.', 'self': False, 'pos': 'NP'}
1845*{'text': 'The United States Congress passes legislation overriding a presidential veto for the first time.', 'self': False, 'pos': 'DET'}
1845*{'text': 'James K. Polk succeeds John Tyler as President of the United States.', 'self': False, 'pos': 'NP'}
1845*{'date': 'March 13', 'text': 'The Violin Concerto by Felix Mendelssohn premieres in Leipzig, with Ferdinand David as soloist.', 'self': False, 'pos': 'DET'}
1845*{'date': 'March 17', 'text': 'The rubber band is invented in England.', 'self': False, 'pos': 'DET'}
1845*{'date': 'April 10', 'text': 'A great fire destroys much of the American city of Pittsburgh.', 'self': False, 'pos': 'DET'}
1845*{'date': 'May 2', 'text': 'A suspension bridge collapses in Great Yarmouth, England, leaving around 80 dead, mostly children.', 'self': False, 'pos': 'DET'}
1845*{'date': 'July 20', 'text': 'Charles Sturt enters the Simpson Desert in central Australia.', 'self': False, 'pos': 'NP'}
1845*{'date': 'July 26–August 10', 'text': 'Isambard Kingdom Brunel’s iron steamship Great Britain makes the Transatlantic Crossing from Liverpool to New York, the first screw propelled vessel to make the passage.', 'self': False, 'pos': 'NP'}
1845*{'date': 'August 9', 'text': 'The Aberdeen Act is signed as part of the abolition of the African slave trade.', 'self': False, 'pos': 'DET'}
1845*{'date': 'August 28', 'text': 'The journal Scientific American begins publication.', 'self': False, 'pos': 'DET'}
1845*{'date': 'September 25', 'text': 'The Phi Alpha Literary Society is founded.', 'self': False, 'pos': 'DET'}
1845*{'date': 'October 9', 'text': 'The eminent and controversial Anglican, John Henry Newman, is received into the Roman Catholic Church.', 'self': False, 'pos': 'DET'}
1845*{'date': 'October 13', 'text': 'A majority of voters in the Republic of Texas approve a proposed constitution, that if accepted by the United States Congress, will make Texas a U.S. state.', 'self': False, 'pos': 'DET'}
1845*{'date': 'October 21', 'text': 'The New York Herald becomes the first newspaper to mention the game of baseball.', 'self': False, 'pos': 'DET'}
1845*{'date': 'October 22', 'text': 'The New York Morning News becomes the first newspaper to include a box-score of a baseball game.', 'self': False, 'pos': 'DET'}
1845*{'date': 'December 5', 'text': 'The Templars of Honor and Temperance is founded in the United States.', 'self': False, 'pos': 'DET'}
1845*{'date': 'December 6', 'text': 'Alpha Sigma Phi Fraternity is founded.', 'self': False, 'pos': 'NP'}
1845*{'date': 'December 27', 'text': 'Anesthesia is used for childbirth for the first time (Dr. Crawford Long in Jefferson, Georgia).', 'self': False, 'pos': 'NP'}
1845*{'date': 'December 27', 'text': 'American journalist John L. O\'Sullivan claims in a newspaper article that the United States have a "Manifest Destiny" to expand their borders.', 'self': False, 'pos': 'NP'}
1845*{'date': 'December 29', 'text': 'Texas is admitted as the 28th U.S. state.', 'self': False, 'pos': 'NP'}
1845*{'date': 'December 30', 'text': "Queen's Colleges of Belfast, Cork, and Galway are incorporated in Ireland.", 'self': False, 'pos': 'NP'}
1845*{'text': 'The Republic of Yucatán separates for a second time from Mexico.', 'self': False, 'pos': 'DET'}
1845*{'text': 'Elizabeth Barret Browning writes her Sonnets from the Portuguese (1845–1846).', 'self': True, 'pos': 'NP'}
1845*{'text': 'Heinrich Hoffmann publishes a book introducing his character Struwwelpeter, in Germany.', 'self': False, 'pos': 'NP'}
1845*{'text': 'Frederick Douglass publishes his autobiography Narrative of the Life of Frederick Douglass, an American Slave.', 'self': False, 'pos': 'NP'}
1844*{'date': 'January 15', 'text': 'The University of Notre Dame receives its charter from Indiana.', 'self': False, 'pos': 'DET'}
1844*{'date': 'February 27', 'text': 'The Dominican Republic gains independence from Haiti.', 'self': False, 'pos': 'DET'}
1844*{'date': 'February 28', 'text': 'A gun on the USS Princeton explodes while the boat is on a Potomac River cruise, killing 2 United States Cabinet members and several others.', 'self': False, 'pos': 'DET'}
1844*{'date': 'March 12', 'text': 'The Columbus and Xenia Railroad, the first railroad planned to be built in Ohio, is chartered.', 'self': False, 'pos': 'DET'}
1844*{'date': 'March 21', 'text': "The Bahá'í calendar begins.", 'self': False, 'pos': 'DET'}
1844*{'date': 'March 23', 'text': 'Edict of Toleration, allowing Jews to settle in the Holy Land.', 'self': False, 'pos': 'NP'}
1844*{'date': 'April', 'text': 'The Fleet Prison for debtors in London is closed.', 'self': False, 'pos': 'DET'}
1844*{'date': 'May 1', 'text': "Hong Kong Police Force, the world's second, Asia's first modern police force is established.", 'self': False, 'pos': 'NP'}
1844*{'date': 'May 24', 'text': 'The first electrical telegram is sent over the telegraph by Samuel F. B. Morse from the U.S. Capitol in Washington, D.C. to the B&O Railroad "outer depot" in Baltimore, Maryland, saying "What hath God wrought".', 'self': False, 'pos': 'DET'}
